rating,review
5.0,"Toshkentdagi eng markaziy joy teleminora yaqinida. Bir necha darajadagi juda katta zal Ko'p stollar. osh pishiriladigan juda katta qozonlar! Juda mazali osh. Har xil osh va turli xil salatlar. Va yana boshqa ko'plab taomlar mavjud. Mahalliy va sayyohlar deyarli mashhur joy. To‘g‘ri, shuni aytish kerakki, bu yerda osh janubga qaraganda yog'liroq. Samarqand oshi esa Toshkentdagidan ham mazali va mayinroq. Bu haqiqat."
5.0,Mazali osh
2.0,"Ming kishi bilan tushlik qilish uchun standart yaxshi tajriba, lekin osh juda yog'li, unchalik yaxshi emas, boshqa joyda ovqatlaning."
4.0,Barcha sayyohlar u yerda yaxshi bilishadi va tavsiya qilishadi.  Toshkentning haqiqiy oshini tatib ko'rish uchun ajoyib joy
5.0,Toshkentdagi eng yirik osh markazi. osh mazali va arzon.
5.0,"Salom, siz yetkazib berish xizmati hozir  ishlayaptimi?"
5.0,arzon mazali
4.0,"Ploblar tezlik bilan yaratilgan. Buyurtma berish uchun navbat kutmang, Jebusica-ga qo'ng'iroq qiling va buyurtma bering."
5.0,Mazali osh. Chiroyli qozon.
3.0,"Men Sharqiy Yevropa/Markaziy Osiyo sirli go‘shtining eng katta muxlisi emasman. Go'sht bo'laklari odatda juda yog'li va chaynashga qiyin bo'lishi mumkin. Osh o'zi juda mazali edi, lekin juda  yog'li edi ... u tom ma'noda hayvon yog'ida tayyorlangan.  Afsuski, bu mintaqaning taomlari mening ta'mimga to'g'ri kelmaydi, shuning uchun taom mahalliy aholi uchun yaxshi ekanligiga ishonchim komil."
5.0,bu muassasada  O'zbekistonda eng yaxshi oshlaridan biri tayyorlanadi
5.0,"Bu joy O‘rta Osiyo osh markazi nomi bilan mashhur bo‘lib, ular asosan “Toshkent to‘yi” oshini tayyorlashadi. Qolgan osh markazlaridan farqli o'laroq, oshlar juda katta qozonlarda va katta hajmlarda tayyorlanadi. To'y oshi juda mazali. "
5.0,Osh juda mazali
5.0,Katta qozonda osh ochilishini tomosha qilish uchun tushlik vaqtida u yerda bo'ling!! Mazali osh! Yogurt va achichuk salatasi bilan yaxshi.
3.0,Afsuski oldingidek mazali emas
5.0,Hammasi juda mazali 😋. Katta qismlar. Mahalliy oshxona. Albatta tashrif buyuring....
5.0,Haqiqiy o'zbek oshini tatib ko'rishingiz mumkin bo'lgan ajoyib joy!
4.0,"Taom zo'r, qolganlari bilan shug'ullanish kerak 😃"
5.0,Ajoyib joy. osh ajoyib. oshni qanday tayyorlashni ko'rishingiz mumkin. Bu diqqatga sazovor joy.
5.0,"piar qilingan joy,  oddiy osh"
3.0,"Juda uzoq vaqt va ehtiyotkorlik bilan xizmat ko'rsatilmagan, xizmat ko'rsatuvchi xodimlar uchun 3 yulduz, shuningdek, juda mazali osh, joy gavjum, shoshilinch vaqtda kelmaslik yaxshiroqdir"
5.0,Ular ajoyib sho'rva tayyorlaydilar. Menga yoqdi
4.0,Men barcha sayyohlarga tashrif buyurishni tavsiya qilaman. Qiziqarli muhit Katta ovqatlanishjoyiga  o'xshash joy. Katta qozonlarda  4 xil osh
5.0,Har doimgidek mazali !!!
4.0,Guruchni sevuvchilarni O‘zbekistonda juda ko‘p uchratish mumkin. Sinash uchun joy.
4.0,"Boshqa mamlakatlardan mehmonlarni, sayyohlarni taklif qilish uchun yaxshi muassasa. Bu yerda siz har xil turdagi oshni tatib ko'rishingiz mumkin. Bu yerda eng zo‘r osh pishiriladi deb ayta olmayman, chunki hayotingizda tatib ko‘rishingiz mumkin bo‘lgan eng zo‘r oshni chindan ham pishiradigan joylar bor. Ammo bunday muassasa uchun juda yaxshi. Narxlar o'rtacha. Tavsiya eting!"
5.0,osh sevuvchilar uchun ajoyib joy
5.0,"Juda mazali va xilma-xil osh, unga buyurtma bera olmay qolishingiz mumkin,chunki osh tezda tugaydi"
5.0,Bu yerda juda mazali
5.0,"Ajoyib osh, juda noodatiy joy"
4.0,Mahalliy taom. Sinab ko'rish kerak!
5.0,To'y oshi mayiz bilan birga keladi. Juda mazali! Har bir portsiya 17 000 so'm
5.0,Ajoyib tajriba 😍
2.0,"Bu juda mashhur, lekin mening didim uchun eng yomoni."
5.0,"Markaz o'zining yuksak obro'siga loyiqdir. Har xil turdagi mazali osh, tez ovqatlanish uslubidagi ajoyib qulay joy. Oddiy narx. Tozalik. Yetkazib berish ham bor. Haqiqiy oshni biluvchilar kunduzi soat 11-12 da kelish kerakligini bilishadi."
5.0,"Juda mazali. Eng yaxshi osh markazlaridan biri, tele- minorasi ostida. Juda go'shtli, juda qoniqarli."
5.0,"Osiyodagi eng yirik osh markazi, chinakam osh, o'ziga xos ta'mi bilan"
5.0,Ko'p turdagi osh.
5.0,"Toshkentda sayyoh sifatida kim kelsa, siz bu yerga albatta tashrif buyurish kerak"
5.0,osh ajoyib
5.0,Afsonaviy osh markazi. Men hammaga bu yerga tashrif buyurishni tavsiya qilaman.
5.0,Juda mazali!!! Yaxshi bolalar
5.0,"Toshkentga kelib, osh yemaslik gunoh. Bunday mazali oshni topib bo'lmaydi. Men bir soat davomida ikkita tovoq yedim. Men yana yemoqchi edim, ammo  organizm etarli ekanligini aytadi. Juda mazali."
5.0,Ajoyib joy! To'y oshi ajoyib!
5.0,Mazali
5.0,Eng mazali osh shu yerda 😋👍
5.0,Ovqatdan keyin barmoqlaringizni yalaysiz 😁
5.0,Bu yerda osh yeyiladi
5.0,"O'rta Osiyo Osh brendi 3 tur Oshi 1) To'y oshi, 2)Choyxona oshi  3) Maxsus osh"
4.0,Hammasi super
5.0," Faqat bitta Osh menyusiga ega restoran. Restoran tashqarisida ulkan qozonda osh tayyorlashadi. Yetkazib berish xizmati ham mavjud. Bu mazali, lekin yog'li, ziravorlar va ot go'shtining hidi eziladi."
5.0,"Juda mazali to'y oshi!!! Porsiyalar katta! Odamlar Ko'p  Menga juda yoqdi, yozda va balki bahorda qaytaman!  Tushlikdan keyin osh qolmaydi))"
5.0,Markaziy Osiyodagi eng mazali osh !!!
5.0,"Mazali va arzon, yana tez."
5.0,Mazali!!!!!
5.0,"Juda mazali, Yeb to'ymaysiz💪💪💪💪"
5.0,Tashrif qilish kerak!
5.0,Ajoyib 👍
5.0,ikkita porsiyaga to'yasiz... Juda zo'r.
1.0,Qani ketdik
5.0,Super joy
4.0,Osh va milliy taomlarini yeyish uchun juda yaxshi joy
5.0,"Rostini aytsam, ovqatlanish uchun eng yaxshi joylardan biri. O'zbek oshxonasidan chinakam mazali taomni tatib ko'rmoqchi bo'lgan barchaga tavsiya eting. Siz tanlagan har xil osh turlari mavjud va yaxshi narx (1,5$ dan 4-5$ gacha)"
5.0,oshning juda mazali turlari. Va ayni paytda juda arzon.
5.0,Qiziqarli va mazali.
5.0,Juda mazali va rang-barang
4.0,Yaxshi osh. Xizmat go'yo tez ovqatlanish shaxobchasiga tashrif buyurgandek bo'ladi.
5.0,"Juda rangli, mazali!"
5.0,"Dunyoda undan yaxshi osh yo'q. BU MARKAZIY OSIYODA. OSH MARKAZI!!! HAR TA'B UCHUN OSH Ovqatlanish, qimmat emas. TO'YIMLI YAXSHI VA GAVJUN. Men sizga tashrif buyurishni va oshni ta'tib ko'rishni maslahat beraman! MEN O'ZBEKISTONDA YASHAYMAN. LEKIN OSH MARKAZIDAN YAXSHI, OSHNI hayotda yemaganman. FAQAT OSH MARKAZIDA SIZ HAQIQIY OSH NIMA ekanligini BILIB OLASIZ !!! 100 YULDUZDAN 100 BERAMAN. SUPER. OSHNI HIDIDAN UNI  QANCHA KUTGANIMNI  UNUTDIM. CHUNKI ODAMLAR KO'P. XIZMATINI BAHOLASHGA UYALIMAN. MEN OSHNI BAHOLAMAN!!!!!!!!!"
5.0,"Mazali osh iste'mol qilmoqchi bo'lsangiz,  bu yerga borishingiz shart,  4 xil mazali oshlar ,Tushlik tanaffusi muhitiga sho'ng'sh uchun turli tabaqadagi odamlar bu yerga to'yib ovqat yeyish uchun kelishadi. Tushlik vaqtida o'tirish uchun joy topish - bu omad. Bu joy juda mashhur. Arzon narxlar va mazali osh bu joyni mashhur qiladi. Sayyohlar katta zalda ko‘p sonli stollarda mazali o‘zbek oshini tatib ko‘rishdan ham zavqlanadilar. Xodimlar mijozlarni kutib olib, bo'sh stolga kuzatib qo'yishadi, tashrif buyuruvchilarning ko'pligiga qaramay, xizmat ko'rsatish tez, tez ovqatlanish imkonini beradi. Tavsiya eting!"
5.0,Mazali. Noyob!
5.0,"Juda mazali va qimmat emas osh, qazi yeyish mumkin."
5.0,"mazali! peshin vaqtida kelish yaxshiroq, qozonlarning ochilish payti"
5.0,Mazali osh.
5.0,Ko'rish uchun!
5.0,Ajoyib osh
4.0,"Nomini oqlaydi, oshning bir necha navlari, hammasi mazali, osh, choy, salat. Tez tushlik qilish uchun qulay joy. Ko'proq katta ovqatlanish joyiga o'xshaydi."
5.0,"osh juda mazali. Bir nechta turlari bor, ularning barchasi o'ziga xos tarzda mazali! Siz o'zingizning to'ldirishingizni tanlashingiz mumkin: porsiya, yarim porsiya, qo'sh go'sht, qozi, tovuq tuxumi va bedana. Agar siz uni qozon yaqiniga o'zingiz olib borsangiz, parvarishlash uchun 15% tejaysiz. Ichkarida, odatdagi ovqat xonasi kabi, lekin 12.30 dan 14 gacha o'rindiqlar juda oz, garchi zal juda katta bo'lsa ham. So'zga qo'shimcha ravishda siz bir necha turdagi salatlar, tortilla, choy, kompot, sharbatlar, suvga buyurtma berishingiz mumkin."
5.0,👌
5.0,"osh mazali! 13-00 dan keyin borishning ma'nosi yo'q, chunki ko'p odamlar va bu vaqtga kelib osh bo'lmasligi mumkin."
4.0,Hojatxonalarni tozalash kerak. Bundan boshqa  hammasi yaxshi
4.0,"Shunchaki  katta Portsiyalar! Bitta kichik poertsiyaga  ikkita kishi bemalol to'yishi mumkin. Men oshning turli navlaridagi farqni ko'rmadim. Mazali choy va eng mazali, mazali bulochka! Achichuk mazali emas, faqat tug'ralgan sabzavotlar. Buxoroda mazaliroq, rayhon bilan. U yerda, Oshh markazida osh mazaliroq."
5.0,"Xo'sh, nima deyman, bu ўқр😋😋😋😋 chunki men uni yaxshi ko'raman, bu нerda ovqatlanishga arziydi, shunchaki ajoyib"
5.0,To'y oshi. To'y oshi
5.0,"""Qora"" guruch yoqdi, mazali, qoniqarli, qimmat emas. tavsiya qilaman)"
5.0,"Ajoyib joy! Mazali palov iste'mol qilmoqchimisiz, faqat u erda!"
5.0,Super mazali
5.0,"Ajoyib Plav/biriyani.. Qo'zi, tovuq va ot.. yeyishingiz mumkin bo'lgan hamma narsa.. juda mazali.. Ingliz tilida muloqot qilish ishlamasa, qo'zichoq yoki tovuq plavini so'rash uchun Google tasviridan foydalaning."
5.0,Rahmat juda mazali
5.0,Mazali palov
5.0,"Maslahat: tashqarida o'z tarelkangizni oling va palovni olish uchun navbatga turing va agar xohlasangiz, tuxum va/yoki ot go'shti kolbasasini so'rang (qo'shimcha xarajat). Siz tashqarida ham to'laysiz va keyin stol topish uchun ichkariga kirasiz. Agar siz yonma-yon ichishni xohlasangiz, o'rningdan turing va orqa tomonga o'ting, u erda siz o'zingizning tomonlaringizni/ichimliklaringizni tanlashingiz va u erda ham to'lashingiz mumkin. Oxirgi bir narsa - agar siz olgan palov yangi partiyadan bo'lsa, bu haqiqatan ham yordam beradi, ya'ni qozonda hali ko'p qolsa, lekin deyarli tugashi bilan emas, balki pastki qismidagi yog'ga singib ketganini olishingiz mumkin. ."
4.0,Kamtarona narxda yaxshi ovqat.
5.0,Mazali palov 😍
5.0,An'anaviy palovning turli turlarini tatib ko'rishingiz mumkin bo'lgan joy. Tushlik vaqtida to‘y palovi va choyxona palovi doim mavjud. Har kuni 1200 ga yaqin odam tashrif buyuradi.
5.0,Tezda. Qoniqarli. Rang
5.0,Toshkentga kelgan har bir kishi mahalliy oshxonadan tatib ko'rishga arziydi
5.0,Ajoyib palov!
5.0,Ajoyib restoran va haqiqatan ham juda mazali ot palovi
5.0,"Biz sayyoh sifatida mazali palov yeyish uchun keldik va palov bizning kutganimizni oqladi 😁. Menimcha, porsiyalari juda katta, iloji boricha o'ziga to'ldirilgan))) atmosfera ham qiziq - qozonlar ko'chada, jarayonni kuzatishingiz mumkin, ko'p odamlar nimanidir muhokama qilmoqdalar, masxara qilmoqdalar, uyushgan guruhlar. turli mamlakatlardan kelgan sayyohlar. Albatta, bir jihati shundaki, bu joy Toshkentning sayyohlik maskanlaridan biriga aylangan, ammo bu narxga ham, sifatga ham ta’sir qilmadi, mahalliy aholi buni Toshkentdagi eng zo‘r palov, deyishadi va bunga amin bo‘ldik."
5.0,"Bu mahalliy palov markazi bo'lib, u erga asosan mahalliy aholi boradi, lekin biz uchun do'stona. Bizning ofitsiantimiz ingliz tilini bilmas edi, lekin imo-ishora bilan bu muhim emas edi. Ularda faqat palov bor shekilli, baribir biz xohlagan narsa, keyin salat, suv, choy, non va hokazo... Menyu bor edi, shuning uchun ular ko'proq bo'lishi mumkin, lekin u faqat o'zbek tilida. Katta qozonlarda palov pishirishni tomosha qilish qiziq. Oziq-ovqat xavfsizligi juda qulay, chunki u ertalab pishirilganga o'xshaydi. Tushlikdan keyin yopilganga o'xshaydi. Ajoyib tajriba."
5.0,Palovi bilan mashhur O‘zbekistonga borib guruch yemay bo‘lmaydi. Toshkentda kapitalistlar orasida eng ommabop bo‘lgan O‘rta Osiyo O‘sh markazi ulkan qozonlarda 2-3 soatda tayyorlangan kilogramm guruchni ishlatadi. Restoran atmosferasi bilan ham qiziq.
5.0,Yangi yil uchun faqat Rayhonlik Norinlarga.
5.0,Zoʻr
5.0,👍👍👍
1.0,"Taomning ta’mi normal, xizmati yomon, eshitsalar ham sezmagandek ko‘rinishadi, kabob buyurgan, bizdan keyin kelganlar – bizdan oldin pishirgan, bemorga maslahat beraman."
5.0,Taassurotlar ajoyib👍👍👍
4.0,"Yaxshi joy, shovqin yo'q, chekkada. Chorsu bozordan 800 metr uzoqlikda joylashgan"
1.0,"Qattiq ahmoq. Shurpa sho'r, manti muzlagan. Ular uni eritmagan holda olib kelishdi, allaqachon muz tishlarga siqilib tushdi. Men buni tavsiya qilmayman."
3.0,Beshbarmoq zo'r.
5.0,Juda mazali va qimmat emas
5.0,"Oziq-ovqat arzon, toza sifatli ish."
4.0,"Ovqat yaxshi. Lekin hamma taomlar ham mazali emas. Norin juda semiz. Ayniqsa, biftekga buyurtma bermang. Kabob yaxshi. Salatlarning porsiyalari boshqa kafelarga qaraganda kamroq. Narxlar o'rtacha. Stolda Chotkol suvi bo'lsa, bu pullik suv ekanligini unutmang. Ya'ni, agar siz uni ochsangiz, to'laysiz. Biroq, ular oldindan ogohlantirmaydilar."
5.0,Yaxshi
5.0,💯
1.0,ko'za sho'rva juda sho'r va jag'ni ushlay olmaydi
5.0,"Mahalliy aholi ovqatlanishadi, ya'ni sayyohlar mumkin"
5.0,Ajoyib
5.0,Oila va do'stlar bilan vaqt o'tkazish uchun yaxshi joy. 10 ball oziq-ovqat
5.0,Ajoyib joy mazali taom!
1.0,Rayhon” yonida men xaritada avtovokzalni ko‘rdim. Aslida u yerda hech qanday avtovokzal yo'q edi
5.0,Mazali taomlar va afg'on noni bilan yaxshi restoran
1.0,Jirkanch salatlar!!!
5.0,Super
1.0,Juda yomon xizmat…
5.0,"Ajoyib, yaxshi somsasi zormas"
5.0,Joylarni biroz kutishimiz kerak edi!
5.0,Bu zo'r
5.0,Yaxshi
1.0,1 soat ichida bitta stakan keltirildi. Men beshta ofitsiantga 7 marta yolvordim. Men bu joyni tavsiya qilmayman.
3.0,Qovurilgan lag'mon juda yomon yoki yaxshi tayyorlanmagan 👍
5.0,"Mazali taom, hamyonbop narx, yaxshi xizmat va halol, ishonchli taom."
4.0,Sifatli va mazali taom
5.0,Ovqatlanish uchun eng yaxshi joy men uchun
4.0,Oddiy joy va narxlar o'rtacha
1.0,"Ular 1 yulduzga ham loyiq emas, xizmat dahshatli, ofitsiantlar qo'pol va odobli emas, tug'ilgan kunimda oilam bilan Rayhonga kelishga qaror qildim, joylashuv ostidagi sharhlarga qaramay, nimadir o'zgardi deb o'yladim, yo'q hamma narsa odamlar yozgandek daxshat, ma'muriyat alohida san'at turi, go'yo teskari ta'sir qildi, yaxshi dedi va ketdi, ofitsiantga ham yaqinlashmadi, Xudoga shukur, buyurtma berishga ulgurmadi va hozirgina qolgan, men uni barcha do'stlarimga oilaviy restoran sifatida tavsiya etmayman"
4.0,Yaxshi
1.0,"Ovqat mazali emas, ular juda uzoq vaqt pishirdilar, men o'rnimdan turib ketmoqchi bo'ldim .... Zal juda shovqinli ... Salbiydan tashqari, hech qanday his-tuyg'ular yo'q."
1.0,"Assalomu aleykum Rayhon menejerlari. Qoratosh filiali juda og‘ir ahvolda. Har safar ovqatga buyurtma berganimizda sovuq ovqat jo'natadi, taomning ta'mi butunlay o'zgarib ketgan. Restoranga halollik kerak."
4.0,Mazali o'zbek milliy taomlari markazi
5.0,👍💞🥰😘
1.0,Noto'g'ri joy va u boshqa rayhon kafesi edi
5.0,"Juda yaxshi joy, faqat ko'p odamlar"
1.0,Ofitsiantlar yeb bo'lmaydigan odamlarga vahshiyona qarashadi
4.0,O'rtacha narxlarda mazali taom. Menga Volgogradskayadagi filial ko'proq yoqadi.
2.0,Xizmat nol.
2.0,"Kassada mijozga e'tibor nolga teng, o'g'il bolalar mijoz nima istayotganiga e'tibor berishmaydi"
1.0,"Noto'g'ri joy, o'rtacha ovqat va chivinlar"
4.0,"Xayrli kech, yomon tun, lekin ovqat yo'q"
5.0,Juda yaxshi joy
4.0,Bazil uglerod ajoyib!
1.0,"Oziq-ovqat yaxshi, lekin yetkazib berish xizmati eng yomoni. Ularda telefon orqali buyurtmalarni qabul qiladigan va hech qachon o'z vaqtida bo'lmagan odamlar yo'q."
5.0,Yaxshi joy
5.0,"Mastava juda shirin, mening shirinligim yomon emas"
5.0,Ajoyib qayeda va xizmat
5.0,"Halol va sifatli restoran, yaxshi xizmat."
1.0,"O'sha paytda ular norin sotib olishgan. Sho'r edi, lekin qozi tugamagan, go'shti qattiq edi."
5.0,To'g'ridan-to'g'ri xizmat ko'rsatish va taomning ta'mi uchun hamyonbop narx
4.0,Yaxshi muassasa. Idishlarni tanlash juda katta. Mazali. Xizmat yaxshi. Ochiq oshxona
5.0,"Qulay, mazali, ammo qimmat."
5.0,"Hammasi SUPER shunchaki SUPER narxlar, ta'm va albatta mehmondo'st"
5.0,Ajoyib
4.0,U juda toza.
4.0,"Mazali, arzon."
5.0,"Rayhon direktor mohir 👍 xizmatda muammolar bo'ladi, bog'laning"
5.0,Ovqat muzqaymoq
4.0,Oddiy
4.0,"Mahalliy taomlarni tatib ko'rish uchun ajoyib joy.. Bu erga bir nechta do'stlar bilan keldi va ot go'shtini tatib ko'rdi.. Umuman olganda, bu ajoyib tajriba."
4.0,"Odamlar soniga qaraganda, bu restoran Toshkent aholisi orasida mashhur. Sababi aniq. Ular yaxshi pishiradi, narxlar o'rtacha. Demak, interyer biroz standart, burilmagan."
5.0,Haqiqatan ham milliy mazali mazali oilaviy ovqatlanish markazi
2.0,Yomon saqlangan
1.0,"eski menyu ham, hamamböcekler plastinkada ishlaydi"
4.0,Yaqinlaringiz bilan dam olish uchun
5.0,Juda chiroyli kafelar
4.0,Bu ovqatlanish va dam olish uchun yaxshi joy
5.0,Bu joy tushlik paytida juda mashhur. Palov mahalliy vaqt bilan soat birda ochiladi. Bu safar ulgurmadim – yarim soatda palov yeb qo‘yishdi. Va u bu joyda sharhlarni yaxshi biladi. Samsa ajoyib - tavsiya qilaman.
5.0,Chiroyli taomlari va ajoyib ta'mi bilan juda ajoyib o'zbek oshxonasi
5.0,Yaxshi xizmat. Yaxshi narxlar
5.0,Salat Rayhon 👍
5.0,👌👌👌👌
1.0,Menyu va haqiqiy xarajatlar o'rtasida farqlar mavjud. Chunki menyuda 15 000 so'm turadigan norinni yeganman lekin faqat noringa 24 000 so'm chek berishdi.
4.0,ajoyib joy
4.0,Yaxshi oshxona
5.0,"Oshxona ajoyib, narxlar juda mos"
1.0,Juma. Menyuning 2/3 qismi yo'q. Shovqinli. Dahshatli.
5.0,Tamarlanadalar mast edi
4.0,Biz yaqinda oilada edik. Ularning taomlari mazali va qisqa vaqt ichida.
1.0,"Hech qanday tashkilot, buyurtma Ptsni uzoq vaqt kutmoqda (((, qo'shimcha ravishda, ular bir vaqtning o'zida bir kishiga birdaniga 1, 2 ni olib kelishadi, qolganlarini keyinroq, shuning uchun birinchi odam kutadi. boshqalar pok yegunicha"
5.0,Ovqat juda mazali
4.0,Narxdan tashqari hamma narsa yaxshi
1.0,"Dahshatli xizmat. Xizmat xodimlarining, ayniqsa ofitsiant Dilmurodning aql bovar qilmaydigan takabburligi. Biz ularning doimiy mehmonlari edik, lekin bu bizning oxirgi tashrifimiz edi. Chet ellik mehmonlarimiz bunday xizmatdan hayratda qolishdi. Hatto boshqaruv mahorati past bo'lgan menejer ham masalani hal qila olmadi va bizni xursandchilik bilan tark etdi."
5.0,"Yaxshi milliy restoran, taomlari mazali, narxlar o'rtachadan biroz yuqori, odamlar ko'p."
4.0,Ovqat mazali va uy qurilishi.
5.0,Gap yo'q
3.0,"Muassasa Rayhon (Chilonzor) filialiga qaraganda kamroq yoqdi. Juda gavjum, yonidan o'tayotgan ofitsiantlar stolga teginishdi. Menyu juda kam va ko'pgina taomlar mavjud emas. Shurpa gavjum edi. Afzalliklardan - ushbu segmentdagi barcha muassasalarda bo'lgani kabi, arzon narx."
5.0,"Mazali. Yaxshi, ofitsiant har safar so'raganda keladi, qimmat joy emas."
2.0,"Menga oldin ikki marta yoqdi. Oxirgi marta butunlay umidsizlik. Salatlar yangi emas edi, ular 15 daqiqa davomida stakan kutishdi, bizning buyurtmamiz o'rniga Mojito buyurtma qilishdi va men bilmagan narsalarni olib kelishdi. Biz to'liq umidsizlikni aytishimiz mumkin ..... Men u erga boshqa bormayman ....."
1.0,Mijozlarga xizmat ko'rsatishning past darajasi
5.0,Qulay va mazali
3.0,"Xodimlar qulay, ammo muloyim, go'shtli taomlar nordon edi. Nega ofitsiant bunday ta'mga javob bera olmadi, degan savolga."
5.0,Gavjum
5.0,Rayhonning milliy taomlari juda mazali
5.0,"Bir oz shovqinli, lekin juda mazali"
5.0,Qo'zining oyog'i shunchaki simus.
5.0,"Toshkentdagi eng zo'r Rayhon, doim ko'p odamlar. Taom mazali, narxlar o'rtacha. 5+ uchun xizmat Har doim toza."
4.0,17:30 da ishga tushirish va ko'plab oziq-ovqat mavjud
5.0,Iftorlik uchun ajoyib joy. Va oila va do'stlar bilan.
2.0,"Juda yomon! Aptisant 3 marta qaytib keldi va yana va yana qaytib keldi, chunki pepsi tugadi va pepsi hali salat noni yo'qolishidan oldin tugaydi, keyin men istamagan narsani yemadim."
3.0,Olomon odamlar va biroz qimmat
5.0,Mendan kabi
4.0,Yaxshi kabob
5.0,"Juda mazali pishirilgan, hamma narsa yaxshi, xodimlar yaxshi"
5.0,Ajoyib taom.. band joy. Erta kelish kerak
5.0,3 kishilik ovqat taxminan 5 €
5.0,Juda mazali pishirilgan.
5.0,Yaxshi kafe tavsiya qiladi
4.0,Norma
5.0,Juda qimmat emas. Milliy taomlar. Yaxshi pishiring. Biroz tor.
3.0,"Mazali, qoniqarli darajada arzon!"
4.0,Ko'pchilik uchun joy topish qiyin
5.0,Mazali qoniqarli va qimmat emas
4.0,Mazali taomlari bilan yaxshi joy!
5.0,Ajoyib joy
5.0,👍 👍 👍
5.0,Juda yoqimli va mazali! Qulay narxlar. Hammaga tavsiya eting.
5.0,Joy juda keng. Shuning uchun odamlar juda ko'p
5.0,Ajoyib joy.
5.0,Ovqat mazali
4.0,Milliy taomlar uchun yaxshi kafe. Mahalliy va arzon
5.0,"Yomon joy emas. Mazali, har doim ko'p odamlar"
5.0,Mazali
5.0,"Kechki ovqatga keldi, hamma narsa tezda olib keldi, u mazali bo'ldi"
5.0,"Yaxshi xizmat, taom ajoyib."
5.0,Yaxshi
1.0,"Xizmat nol, dahshatli joy"
2.0,Avvalgi holatga qaytish uchun 2 yil orqaga qaytishim kerak
5.0,Mazali. Rahmat! Men hammaga tashrif buyurishni maslahat beraman.
4.0,Joy juda yaxshi va xizmat ham yaxshi
5.0,"Qimmat, lekin bunga arziydi"
2.0,"Ilgari yaxshi edi. Endi zarbalar yaxshi emas! Sho'rvani aytmasa ham, guruch xom, go'shti qattiq, porsiya kichik. Bitta barbekyu yaxshi! Qolgan nopoklarning ta'mi yaxshi emas!"
5.0,Zo'r!
5.0,"Ovqatlanish uchun chiroyli, yoqimli va mazali joy. Rahmat men xursand bo'ldim."
1.0,"Jirkanch xizmat, biz buyurgan narsaning 2/3 qismi ""allaqachon tugadi"" - bundan tashqari, u asta-sekin bo'lib chiqdi ... qandaydir tarzda ular hisobni kutishdi - va boshqa, oddiy muassasa qidirishga ketishdi."
